vert_mean,vert_std,vert_range,vert_skew,vert_kurt,ml_std,ml_rms,ml_range,yaw_std,yaw_abs_mean,step_count,cadence_spm,step_interval_cv,step_ac,stride_ac,gsi,jerk_std,jerk_max,label,subject
-0.1534604843165691,0.7455618370427954,4.978953086348856,1.0253575888320035,0.8003068769204735,0.5861650399205205,0.5973593653798681,4.695647657570685,23.19645934766125,20.51498168353353,0,0.0,0.0,0.39415838879173554,0.24328762929031864,1.6201332963024628,0.25195553370392887,1.685874040305429,0,H10
-0.14950946183371921,0.6654539813622725,4.692616946541167,1.0401912640126294,1.309591466684504,0.5763364356516485,0.5798689786292308,4.4728415581951655,26.29968705998137,26.712598403972116,0,0.0,0.0,0.3341141745957827,0.14965357167657178,2.2325840329281506,0.23081018823070795,1.685874040305429,0,H10
-0.133734747439746,0.707090033318704,4.230748930653696,0.7632966634172365,0.2749830600646792,0.5927876964119323,0.5982226079731264,4.423098911748202,24.817856758714935,22.360604541980873,0,0.0,0.0,0.4096291473089326,0.1870562363526898,2.1898716412565213,0.24889240656999323,1.3089602585721065,0,H10
-0.14615542401823273,0.7736082382497984,4.230748930653696,0.8699524642249347,0.2251456972781991,0.563493256573249,0.5724838868310392,4.423098911748202,16.884407351834632,15.056496870133804,0,0.0,0.0,0.41153029442483136,0.3595459524619604,1.1445833046010185,0.26735493623555306,1.1254169005146013,0,H10
-0.16683973808398217,0.7059462671460202,4.18763745345318,0.9478563877090775,0.7461717470563576,0.5420523103261731,0.5438316238760801,4.414329517448332,26.47601918774013,25.19904429891802,0,0.0,0.0,0.33496618819573726,0.3055708096322954,1.096198254665799,0.23726363789168783,0.9509706159938083,0,H10
-0.15685927488460788,0.6843471217419622,4.854759046763558,0.7439604942179519,0.5589109762749347,0.5956204236810297,0.5974976209870922,5.281889324095729,27.986345649032,26.743187667362548,0,0.0,0.0,0.38630511908193693,0.18462087662969515,2.0924238154104944,0.24555150827769273,1.2821380638754236,0,H10
-0.1291586979291513,0.768963687479336,4.854759046763558,0.7387180263270372,0.14911214191713507,0.6276589271445012,0.6306264015967912,4.634244814794367,18.430131224071165,16.008144949358925,0,0.0,0.0,0.42077656212756637,0.22758952186514178,1.8488397826016683,0.2880630759278842,1.3142622345927433,0,H10
-0.16185184418672366,0.6866224494208608,4.115609220810544,1.0215204500483683,1.047238979109205,0.561897535619244,0.5652431350537056,4.023763596294562,25.8439361008754,25.677775246168384,0,0.0,0.0,0.3313858275255607,0.16046005507038255,2.065223194521559,0.2501725211382993,1.3142622345927433,0,H10
-0.16411705051565187,0.6707840554640965,4.40739909103094,1.028327752511794,1.1716116114731183,0.5881306658357572,0.5899380120034653,4.539712387269001,26.23621426991405,25.810479528089804,0,0.0,0.0,0.30507849808939175,0.32672065978706816,0.9337594331751744,0.24080340337901246,1.4837395705187788,0,H10
-0.15820172999131568,0.7655401307060282,4.60755304993426,0.8366885861968641,0.2572293590885373,0.6105475248606564,0.6141046133310163,4.562608113983144,18.6512547990618,16.496891374317165,0,0.0,0.0,0.431626825788126,0.24866488016904714,1.7357771853214568,0.2815991593840047,1.4837395705187788,0,H10
-0.16940624980140223,0.7389651971051956,4.395949950173726,0.9839260343367948,0.7878684405027454,0.5455028014079729,0.5487825862510588,4.322671919071275,25.28249464207533,22.24990736215064,0,0.0,0.0,0.33004600448676713,0.22634764807290386,1.4581375476915195,0.2580540564124468,1.2488564081611844,0,H10
-0.17358778484582996,0.7009361541374732,4.2335151309857215,1.1805280841346433,1.3908345327072351,0.5463721427769614,0.5463889855624879,4.362140147337997,24.706298008763785,24.709343900153737,0,0.0,0.0,0.22230647259873676,0.1537722122143773,1.4456868988059708,0.24869766163448107,1.1664651601060139,0,H10
-0.16623464100039087,0.7987080137320697,4.467318092527886,1.026543577887881,0.5518720196998155,0.5844456836122032,0.584920625386148,4.313908478252475,21.765121786534074,18.6011648557546,0,0.0,0.0,0.3885725140670787,0.18616189387309856,2.087282772982305,0.28283690623189356,1.1897932899504806,0,H10
-0.15341011454701692,0.8279711072440842,5.384626746327653,1.0810567882083573,0.7332480448454679,0.5889947119808301,0.5917540855062571,4.360540159185142,19.457288609586694,16.78520004445338,1,0.0,0.0,0.40744584567317027,0.421051751657613,0.9676859057565288,0.2961838626187369,1.881610466438378,0,H10
-0.16856885333647312,0.7263565900995607,5.031044701638171,1.3540077800598656,2.015266311605951,0.5808259269389429,0.5808635109992545,4.442297769406638,26.06601719850501,25.36557044226445,1,0.0,0.0,0.29278389759817786,0.23103750263376238,1.2672570221739934,0.2794467432719521,1.881610466438378,0,H10
-0.16543590622148588,0.7714259977557016,4.52287326985703,1.1180328506018242,1.0117625533654961,0.6057371504567052,0.6057384982271777,4.717790307029622,27.39798204502164,23.84749806764511,0,0.0,0.0,0.38342755849169147,0.46511202114599726,0.8243767975442946,0.28583991442984485,1.6517873756975792,0,H10
-0.16996720310157457,0.7863349002908078,4.614279320976118,0.9729425881236471,0.6252437482342681,0.5871025933342567,0.5894587270439817,4.608315680677427,20.172881815045788,17.558156166740222,0,0.0,0.0,0.3512336736244992,0.4205814666698611,0.8351144818756433,0.2769596629945926,1.3798324953855916,0,H10
